Epoch Number,Max,Min,Mean,Std Dev
930,4,0,0.6,0.845494
931,4,0,0.6,0.845494
932,4,0,0.6,0.845494
933,4,0,0.604,0.845009
934,4,0,0.604,0.845009
935,4,0,0.604,0.845009
936,4,0,0.604,0.845009
937,4,0,0.608,0.849247
938,4,0,0.612,0.858138
939,4,0,0.616,0.862275
940,4,0,0.616,0.862275
941,4,0,0.62,0.870996
942,4,0,0.62,0.870996
943,4,0,0.62,0.870996
944,4,0,0.624,0.875035
945,4,0,0.624,0.875035
946,4,0,0.624,0.875035
947,4,0,0.624,0.875035
948,4,0,0.624,0.875035
949,4,0,0.628,0.874457
950,4,0,0.628,0.874457
951,4,0,0.628,0.874457
952,4,0,0.628,0.874457
953,4,0,0.628,0.874457
954,4,0,0.628,0.874457
955,4,0,0.628,0.874457
956,4,0,0.628,0.874457
957,4,0,0.632,0.883003
958,4,0,0.632,0.883003
959,4,0,0.632,0.883003
960,4,0,0.632,0.883003
961,4,0,0.632,0.883003
962,4,0,0.632,0.883003
963,4,0,0.632,0.883003
964,4,0,0.632,0.883003
965,4,0,0.632,0.883003
966,4,0,0.632,0.883003
967,4,0,0.632,0.883003
968,4,0,0.632,0.883003
969,4,0,0.632,0.883003
970,4,0,0.632,0.883003
971,4,0,0.632,0.883003
972,4,0,0.632,0.883003
973,4,0,0.632,0.883003
974,4,0,0.632,0.883003
975,4,0,0.632,0.883003
976,4,0,0.632,0.883003
977,4,0,0.632,0.883003
978,4,0,0.632,0.883003
979,4,0,0.636,0.886933
980,4,0,0.636,0.886933
981,4,0,0.636,0.886933
982,4,0,0.636,0.886933
983,4,0,0.64,0.890828
984,4,0,0.64,0.890828
985,4,0,0.64,0.890828
986,4,0,0.64,0.890828
987,4,0,0.64,0.890828
988,4,0,0.64,0.890828
989,4,0,0.64,0.890828
990,4,0,0.64,0.890828
991,4,0,0.64,0.890828
992,4,0,0.644,0.894688
993,4,0,0.644,0.894688
994,4,0,0.644,0.894688
995,4,0,0.644,0.894688
996,4,0,0.644,0.894688
997,4,0,0.644,0.894688
998,4,0,0.644,0.894688
999,4,0,0.644,0.894688
1000,4,0,0.644,0.894688
1001,4,0,0.644,0.894688
1002,4,0,0.644,0.894688
1003,4,0,0.644,0.894688
1004,4,0,0.644,0.894688
1005,4,0,0.644,0.894688
1006,4,0,0.644,0.894688
1007,4,0,0.644,0.894688
1008,4,0,0.644,0.894688
1009,4,0,0.644,0.894688
1010,4,0,0.644,0.894688
1011,4,0,0.644,0.894688
1012,4,0,0.644,0.894688
1013,4,0,0.644,0.894688
1014,4,0,0.644,0.894688
1015,4,0,0.644,0.894688
1016,4,0,0.644,0.894688
1017,4,0,0.644,0.894688
1018,4,0,0.644,0.894688
1019,4,0,0.644,0.894688
1020,4,0,0.648,0.894032
1021,4,0,0.648,0.894032
1022,4,0,0.652,0.897842
1023,4,0,0.656,0.897153
1024,4,0,0.66,0.900914
1025,4,0,0.66,0.900914
1026,4,0,0.66,0.900914
1027,4,0,0.66,0.900914
1028,4,0,0.66,0.900914
1029,4,0,0.66,0.900914
1030,4,0,0.66,0.900914
1031,4,0,0.66,0.900914
1032,4,0,0.66,0.900914
1033,4,0,0.66,0.900914
1034,4,0,0.66,0.900914
1035,4,0,0.66,0.900914
1036,4,0,0.66,0.900914
1037,4,0,0.66,0.900914
1038,4,0,0.66,0.900914
1039,4,0,0.66,0.900914
1040,4,0,0.66,0.900914
1041,4,0,0.66,0.900914
1042,4,0,0.66,0.900914
1043,4,0,0.664,0.900192
1044,4,0,0.668,0.899451
1045,4,0,0.672,0.898692
1046,4,0,0.676,0.902375
1047,4,0,0.676,0.902375
1048,4,0,0.676,0.902375
1049,4,0,0.676,0.902375
1050,4,0,0.676,0.902375
1051,4,0,0.676,0.902375
1052,4,0,0.676,0.902375
1053,4,0,0.676,0.902375
1054,4,0,0.676,0.902375
1055,4,0,0.676,0.902375
1056,4,0,0.676,0.902375
1057,4,0,0.676,0.902375
1058,4,0,0.676,0.902375
1059,4,0,0.676,0.902375
1060,4,0,0.68,0.901583
1061,4,0,0.68,0.901583
1062,4,0,0.684,0.900772
1063,4,0,0.684,0.900772
1064,4,0,0.684,0.900772
1065,4,0,0.684,0.900772
1066,4,0,0.684,0.900772
1067,4,0,0.684,0.900772
1068,4,0,0.684,0.900772
1069,4,0,0.684,0.900772
1070,4,0,0.684,0.900772
1071,4,0,0.684,0.900772
1072,4,0,0.684,0.900772
1073,4,0,0.684,0.900772
1074,4,0,0.684,0.900772
1075,4,0,0.684,0.900772
1076,4,0,0.684,0.900772
1077,4,0,0.684,0.900772
1078,4,0,0.688,0.904394
1079,4,0,0.688,0.904394
1080,4,0,0.688,0.904394
1081,4,0,0.688,0.904394
1082,4,0,0.688,0.904394
1083,4,0,0.688,0.904394
1084,4,0,0.692,0.907983
1085,4,0,0.692,0.907983
1086,4,0,0.692,0.907983
1087,4,0,0.692,0.907983
1088,4,0,0.696,0.915937
1089,4,0,0.696,0.915937
1090,4,0,0.696,0.915937
1091,4,0,0.696,0.915937
1092,4,0,0.696,0.915937
1093,4,0,0.7,0.915068
1094,4,0,0.7,0.915068
1095,4,0,0.7,0.915068
1096,4,0,0.7,0.915068
1097,4,0,0.7,0.915068
1098,4,0,0.7,0.915068
1099,4,0,0.7,0.915068
1100,4,0,0.7,0.915068
1101,4,0,0.7,0.915068
1102,4,0,0.7,0.915068
1103,4,0,0.7,0.915068
1104,4,0,0.704,0.918564
1105,4,0,0.708,0.917662
1106,4,0,0.708,0.917662
1107,4,0,0.712,0.916743
1108,4,0,0.716,0.92018
1109,4,0,0.72,0.927925
1110,4,0,0.72,0.927925
1111,4,0,0.724,0.926963
1112,4,0,0.724,0.926963
1113,4,0,0.724,0.926963
1114,4,0,0.724,0.926963
1115,4,0,0.724,0.926963
1116,4,0,0.724,0.926963
1117,4,0,0.724,0.926963
1118,4,0,0.728,0.925984
1119,4,0,0.728,0.925984
1120,4,0,0.728,0.925984
1121,4,0,0.728,0.925984
1122,4,0,0.728,0.925984
1123,4,0,0.728,0.925984
1124,4,0,0.728,0.925984
1125,4,0,0.728,0.925984
1126,4,0,0.728,0.925984
1127,4,0,0.728,0.925984
1128,4,0,0.728,0.925984
1129,4,0,0.732,0.933629
1130,4,0,0.732,0.933629
1131,4,0,0.732,0.933629
1132,4,0,0.732,0.933629
1133,4,0,0.732,0.933629
1134,4,0,0.736,0.932622
1135,4,0,0.736,0.932622
1136,4,0,0.736,0.932622
1137,4,0,0.736,0.932622
1138,4,0,0.736,0.932622
1139,4,0,0.736,0.932622
1140,4,0,0.74,0.935897
1141,4,0,0.744,0.943411
1142,4,0,0.744,0.943411
1143,4,0,0.744,0.943411
1144,4,0,0.744,0.943411
1145,4,0,0.744,0.943411
1146,4,0,0.744,0.943411
1147,4,0,0.744,0.943411
1148,4,0,0.744,0.943411
1149,4,0,0.744,0.943411
1150,4,0,0.744,0.943411
1151,4,0,0.744,0.943411
1152,4,0,0.744,0.943411
1153,4,0,0.744,0.943411
1154,4,0,0.744,0.943411
1155,4,0,0.744,0.943411
1156,4,0,0.744,0.943411
1157,4,0,0.744,0.943411
1158,4,0,0.744,0.943411
1159,4,0,0.744,0.943411
1160,4,0,0.744,0.943411
1161,4,0,0.744,0.943411
1162,4,0,0.744,0.943411
1163,4,0,0.748,0.950848
1164,4,0,0.748,0.950848
1165,4,0,0.748,0.950848
1166,4,0,0.752,0.954011
1167,4,0,0.756,0.952941
1168,4,0,0.756,0.952941
1169,4,0,0.756,0.952941
1170,4,0,0.756,0.952941
1171,4,0,0.756,0.952941
1172,4,0,0.76,0.951853
1173,4,0,0.76,0.951853
1174,4,0,0.76,0.951853
1175,4,0,0.76,0.951853
1176,4,0,0.76,0.951853
1177,4,0,0.764,0.954962
1178,4,0,0.768,0.966391
1179,5,0,0.772,0.98177
1180,5,0,0.772,0.98177
1181,5,0,0.772,0.98177
1182,5,0,0.772,0.98177
1183,5,0,0.772,0.98177
1184,5,0,0.772,0.98177
1185,5,0,0.772,0.98177
1186,5,0,0.776,0.984735
1187,5,0,0.776,0.984735
1188,5,0,0.776,0.984735
1189,5,0,0.776,0.984735
1190,5,0,0.776,0.984735
1191,5,0,0.776,0.984735
1192,5,0,0.776,0.984735
1193,5,0,0.776,0.984735
1194,5,0,0.776,0.984735
1195,5,0,0.776,0.984735
1196,5,0,0.776,0.984735
1197,5,0,0.776,0.984735
1198,5,0,0.776,0.984735
1199,5,0,0.776,0.984735
1200,5,0,0.776,0.984735
1201,5,0,0.776,0.984735
1202,5,0,0.78,0.991733
1203,5,0,0.78,0.991733
1204,5,0,0.78,0.991733
1205,5,0,0.78,0.991733
1206,5,0,0.78,0.991733
1207,5,0,0.78,0.991733
1208,5,0,0.78,0.991733
1209,5,0,0.78,0.991733
1210,5,0,0.78,0.991733
1211,5,0,0.78,0.991733
1212,5,0,0.78,0.991733
1213,5,0,0.78,0.991733
1214,5,0,0.78,0.991733
1215,5,0,0.78,0.991733
1216,5,0,0.78,0.991733
1217,5,0,0.78,0.991733
1218,5,0,0.78,0.991733
1219,5,0,0.78,0.991733
1220,5,0,0.78,0.991733
1221,5,0,0.78,0.991733
1222,5,0,0.78,0.991733
1223,5,0,0.78,0.991733
1224,5,0,0.784,0.99059
1225,5,0,0.788,0.993481
1226,5,0,0.788,0.993481
1227,5,0,0.788,0.993481
1228,5,0,0.788,0.993481
1229,5,0,0.788,0.993481
1230,5,0,0.788,0.993481
1231,5,0,0.788,0.993481
1232,5,0,0.788,0.993481
1233,5,0,0.788,0.993481
1234,5,0,0.788,0.993481
1235,5,0,0.792,0.992308
1236,5,0,0.796,0.991117
1237,5,0,0.796,0.991117
1238,5,0,0.796,0.991117
1239,5,0,0.8,0.989909
1240,5,0,0.8,0.989909
1241,5,0,0.8,0.989909
1242,5,0,0.8,0.989909
1243,5,0,0.8,0.989909
1244,5,0,0.8,0.989909
1245,5,0,0.804,0.988683
1246,5,0,0.804,0.988683
1247,5,0,0.804,0.988683
1248,5,0,0.804,0.988683
1249,5,0,0.804,0.988683
1250,5,0,0.804,0.988683
1251,5,0,0.804,0.988683
1252,5,0,0.804,0.988683
1253,5,0,0.804,0.988683
1254,5,0,0.804,0.988683
1255,5,0,0.804,0.988683
1256,5,0,0.804,0.988683
1257,5,0,0.804,0.988683
1258,5,0,0.808,0.991498
1259,5,0,0.812,0.990242
1260,5,0,0.816,0.99302
1261,5,0,0.82,0.995774
1262,5,0,0.824,1.00252
1263,5,0,0.824,1.00252
1264,5,0,0.828,1.00121
1265,5,0,0.828,1.00121
1266,5,0,0.828,1.00121
1267,5,0,0.828,1.00121
1268,5,0,0.828,1.00121
1269,5,0,0.828,1.00121
1270,5,0,0.828,1.00121
1271,5,0,0.828,1.00121
1272,5,0,0.828,1.00121
1273,5,0,0.828,1.00121
1274,5,0,0.828,1.00121
1275,5,0,0.828,1.00121
1276,5,0,0.828,1.00121
1277,5,0,0.832,1.0039
1278,5,0,0.836,1.00656
1279,5,0,0.836,1.00656
1280,5,0,0.836,1.00656
1281,5,0,0.836,1.00656
1282,5,0,0.836,1.00656
1283,5,0,0.836,1.00656
1284,5,0,0.836,1.00656
1285,5,0,0.836,1.00656
1286,5,0,0.84,1.01317
1287,5,0,0.84,1.01317
1288,5,0,0.84,1.01317
1289,5,0,0.84,1.01317
1290,5,0,0.844,1.01577
1291,5,0,0.848,1.02621
1292,5,0,0.848,1.02621
1293,5,0,0.848,1.02621
1294,5,0,0.852,1.02875
1295,5,0,0.856,1.02737
1296,5,0,0.86,1.02597
1297,5,0,0.86,1.02597
1298,5,0,0.86,1.02597
1299,5,0,0.86,1.02597
1300,5,0,0.86,1.02597
1301,5,0,0.86,1.02597
1302,5,0,0.86,1.02597
1303,5,0,0.86,1.02597
1304,5,0,0.86,1.02597
1305,5,0,0.864,1.02455
1306,5,0,0.868,1.02703
1307,5,0,0.868,1.02703
1308,5,0,0.868,1.02703
1309,5,0,0.868,1.02703
1310,5,0,0.868,1.02703
1311,5,0,0.868,1.02703
1312,5,0,0.868,1.02703
1313,5,0,0.868,1.02703
1314,5,0,0.868,1.02703
1315,5,0,0.872,1.02558
1316,5,0,0.872,1.02558
1317,5,0,0.872,1.02558
1318,5,0,0.872,1.02558
1319,5,0,0.876,1.02803
1320,5,0,0.88,1.03823
1321,5,0,0.884,1.05213
1322,5,0,0.884,1.05213
1323,5,0,0.888,1.05065
1324,5,0,0.888,1.05065
1325,5,0,0.888,1.05065
1326,5,0,0.888,1.05065
1327,5,0,0.888,1.05065
1328,5,0,0.888,1.05065
1329,5,0,0.888,1.05065
1330,5,0,0.888,1.05065
1331,5,0,0.888,1.05065
1332,5,0,0.888,1.05065
1333,5,0,0.888,1.05065
1334,5,0,0.888,1.05065
1335,5,0,0.888,1.05065
1336,5,0,0.888,1.05065
1337,5,0,0.888,1.05065
1338,5,0,0.888,1.05065
1339,5,0,0.888,1.05065
1340,5,0,0.892,1.05679
1341,5,0,0.892,1.05679
1342,5,0,0.892,1.05679
1343,5,0,0.892,1.05679
1344,5,0,0.896,1.05529
1345,5,0,0.896,1.05529
1346,5,0,0.896,1.05529
1347,5,0,0.896,1.05529
1348,5,0,0.896,1.05529
1349,5,0,0.896,1.05529
1350,5,0,0.896,1.05529
1351,5,0,0.896,1.05529
1352,5,0,0.896,1.05529
1353,5,0,0.896,1.05529
1354,5,0,0.896,1.05529
1355,5,0,0.896,1.05529
1356,5,0,0.896,1.05529
1357,5,0,0.896,1.05529
1358,5,0,0.896,1.05529
1359,5,0,0.896,1.05529
1360,5,0,0.9,1.05378
1361,5,0,0.9,1.05378
1362,5,0,0.904,1.05605
1363,5,0,0.904,1.05605
1364,5,0,0.904,1.05605
1365,5,0,0.904,1.05605
1366,5,0,0.904,1.05605
1367,5,0,0.904,1.05605
1368,5,0,0.908,1.06587
1369,5,0,0.908,1.06587
1370,5,0,0.908,1.06587
1371,5,0,0.912,1.06432
1372,5,0,0.912,1.06432
1373,5,0,0.912,1.06432
1374,5,0,0.912,1.06432
1375,5,0,0.912,1.06432
1376,5,0,0.912,1.06432
1377,5,0,0.912,1.06432
1378,5,0,0.912,1.06432
1379,5,0,0.912,1.06432
1380,5,0,0.912,1.06432
1381,5,0,0.912,1.06432
1382,5,0,0.912,1.06432
1383,5,0,0.912,1.06432
1384,5,0,0.912,1.06432
1385,5,0,0.912,1.06432
1386,5,0,0.912,1.06432
1387,5,0,0.912,1.06432
1388,5,0,0.912,1.06432
1389,5,0,0.912,1.06432
1390,5,0,0.912,1.06432
1391,5,0,0.912,1.06432
1392,5,0,0.912,1.06432
1393,5,0,0.912,1.06432
1394,5,0,0.916,1.06276
1395,5,0,0.916,1.06276
1396,5,0,0.916,1.06276
1397,5,0,0.916,1.06276
1398,5,0,0.916,1.06276
1399,5,0,0.916,1.06276
1400,5,0,0.92,1.06872
1401,5,0,0.92,1.06872
1402,5,0,0.92,1.06872
1403,5,0,0.92,1.06872
1404,5,0,0.92,1.06872
1405,5,0,0.92,1.06872
1406,5,0,0.924,1.07089
1407,5,0,0.928,1.07304
1408,5,0,0.932,1.0789
1409,5,0,0.932,1.0789
1410,5,0,0.932,1.0789
1411,5,0,0.932,1.0789
1412,5,0,0.932,1.0789
1413,5,0,0.932,1.0789
1414,5,0,0.932,1.0789
1415,5,0,0.936,1.07729
1416,5,0,0.936,1.07729
1417,5,0,0.94,1.0868
1418,5,0,0.94,1.0868
1419,5,0,0.94,1.0868
1420,5,0,0.94,1.0868
1421,5,0,0.94,1.0868
1422,5,0,0.94,1.0868
1423,5,0,0.94,1.0868
1424,5,0,0.94,1.0868
1425,5,0,0.94,1.0868
1426,5,0,0.944,1.08886
1427,5,0,0.944,1.08886
1428,5,0,0.944,1.08886
1429,5,0,0.944,1.08886
1430,5,0,0.944,1.08886
1431,5,0,0.944,1.08886
1432,5,0,0.948,1.08721
1433,5,0,0.952,1.08924
1434,5,0,0.952,1.08924
1435,5,0,0.952,1.08924
1436,5,0,0.952,1.08924
1437,5,0,0.952,1.08924
1438,5,0,0.952,1.08924
1439,5,0,0.952,1.08924
1440,5,0,0.952,1.08924
1441,5,0,0.952,1.08924
1442,5,0,0.952,1.08924
1443,5,0,0.952,1.08924
1444,5,0,0.952,1.08924
1445,5,0,0.952,1.08924
1446,5,0,0.952,1.08924
1447,5,0,0.956,1.08756
1448,5,0,0.96,1.08956
1449,5,0,0.96,1.08956
1450,5,0,0.96,1.08956
1451,5,0,0.96,1.08956
1452,5,0,0.96,1.08956
1453,5,0,0.96,1.08956
1454,5,0,0.964,1.09154
1455,5,0,0.964,1.09154
1456,5,0,0.964,1.09154
1457,5,0,0.964,1.09154
1458,5,0,0.968,1.09351
1459,5,0,0.968,1.09351
1460,5,0,0.968,1.09351
1461,5,0,0.968,1.09351
1462,5,0,0.968,1.09351
1463,5,0,0.972,1.09911
1464,5,0,0.972,1.09911
1465,5,0,0.976,1.09738
1466,5,0,0.976,1.09738
1467,5,0,0.98,1.09929
1468,5,0,0.98,1.09929
1469,5,0,0.98,1.09929
1470,5,0,0.98,1.09929
1471,5,0,0.98,1.09929
1472,5,0,0.98,1.09929
1473,5,0,0.98,1.09929
1474,5,0,0.98,1.09929
1475,5,0,0.98,1.09929
1476,5,0,0.98,1.09929
1477,5,0,0.98,1.09929
1478,5,0,0.984,1.09753
1479,5,0,0.988,1.09575
1480,5,0,0.988,1.09575
1481,5,0,0.988,1.09575
1482,5,0,0.988,1.09575
1483,5,0,0.988,1.09575
1484,5,0,0.988,1.09575
1485,5,0,0.992,1.10127
1486,5,0,0.992,1.10127
1487,5,0,0.992,1.10127
1488,5,0,0.992,1.10127
1489,5,0,0.992,1.10127
1490,5,0,0.992,1.10127
1491,5,0,0.992,1.10127
1492,5,0,0.992,1.10127
1493,5,0,0.992,1.10127
1494,5,0,0.992,1.10127
1495,5,0,0.992,1.10127
1496,5,0,0.992,1.10127
1497,5,0,0.992,1.10127
1498,5,0,0.992,1.10127
1499,5,0,0.992,1.10127
1500,5,0,0.992,1.10127
1501,5,0,0.992,1.10127
1502,5,0,0.996,1.10311
1503,5,0,1,1.1013
1504,5,0,1.004,1.10311
1505,5,0,1.008,1.10854
1506,5,0,1.008,1.10854
1507,5,0,1.008,1.10854
1508,5,0,1.008,1.10854
1509,5,0,1.008,1.10854
1510,5,0,1.008,1.10854
1511,5,0,1.008,1.10854
1512,5,0,1.012,1.10669
1513,5,0,1.012,1.10669
1514,5,0,1.012,1.10669
1515,5,0,1.012,1.10669
1516,5,0,1.012,1.10669
1517,5,0,1.012,1.10669
1518,5,0,1.012,1.10669
1519,5,0,1.012,1.10669
1520,5,0,1.016,1.10482
1521,5,0,1.02,1.10657
1522,5,0,1.024,1.1083
1523,5,0,1.028,1.11363
1524,5,0,1.032,1.11172
1525,5,0,1.032,1.11172
1526,5,0,1.032,1.11172
1527,5,0,1.032,1.11172
1528,5,0,1.032,1.11172
1529,5,0,1.032,1.11172
1530,5,0,1.032,1.11172
1531,5,0,1.036,1.1134
1532,5,0,1.036,1.1134
1533,5,0,1.04,1.11146
1534,5,0,1.044,1.11311
1535,5,0,1.044,1.11311
1536,5,0,1.044,1.11311
1537,5,0,1.044,1.11311
1538,5,0,1.044,1.11311
1539,5,0,1.044,1.11311
1540,5,0,1.044,1.11311
1541,5,0,1.044,1.11311
1542,5,0,1.044,1.11311
1543,5,0,1.044,1.11311
1544,5,0,1.044,1.11311
1545,5,0,1.044,1.11311
1546,5,0,1.044,1.11311
1547,5,0,1.044,1.11311
1548,5,0,1.044,1.11311
1549,5,0,1.044,1.11311
1550,5,0,1.048,1.11114
1551,5,0,1.048,1.11114
1552,5,0,1.048,1.11114
1553,5,0,1.048,1.11114
1554,5,0,1.048,1.11114
1555,5,0,1.048,1.11114
1556,5,0,1.048,1.11114
1557,5,0,1.052,1.11277
1558,5,0,1.052,1.11277
1559,5,0,1.052,1.11277
1560,5,0,1.052,1.11277
1561,5,0,1.052,1.11277
1562,5,0,1.056,1.11437
1563,5,0,1.056,1.11437
1564,5,0,1.056,1.11437
1565,5,0,1.056,1.11437
1566,5,0,1.056,1.11437
1567,5,0,1.056,1.11437
1568,5,0,1.056,1.11437
1569,5,0,1.056,1.11437
1570,5,0,1.056,1.11437
1571,5,0,1.056,1.11437
1572,5,0,1.056,1.11437
1573,5,0,1.056,1.11437
1574,5,0,1.056,1.11437
1575,5,0,1.06,1.11956
1576,5,0,1.064,1.12113
1577,5,0,1.068,1.12268
1578,5,0,1.068,1.12268
1579,5,0,1.068,1.12268
1580,5,0,1.072,1.12422
1581,5,0,1.072,1.12422
1582,5,0,1.072,1.12422
1583,5,0,1.072,1.12422
1584,5,0,1.072,1.12422
1585,5,0,1.072,1.12422
1586,5,0,1.072,1.12422
1587,5,0,1.072,1.12422
1588,5,0,1.072,1.12422
1589,5,0,1.072,1.12422
1590,5,0,1.076,1.12574
1591,5,0,1.076,1.12574
1592,5,0,1.076,1.12574
1593,5,0,1.076,1.12574
1594,5,0,1.076,1.12574
1595,5,0,1.076,1.12574
1596,5,0,1.076,1.12574
1597,5,0,1.076,1.12574
1598,5,0,1.076,1.12574
1599,5,0,1.076,1.12574
1600,5,0,1.076,1.12574
1601,5,0,1.08,1.12725
1602,5,0,1.08,1.12725
1603,5,0,1.08,1.12725
1604,5,0,1.08,1.12725
1605,5,0,1.08,1.12725
1606,5,0,1.08,1.12725
1607,5,0,1.08,1.12725
1608,5,0,1.08,1.12725
1609,5,0,1.084,1.12873
1610,5,0,1.088,1.13375
1611,5,0,1.088,1.13375
1612,5,0,1.088,1.13375
1613,5,0,1.088,1.13375
1614,5,0,1.092,1.13521
1615,5,0,1.092,1.13521
1616,5,0,1.092,1.13521
1617,5,0,1.092,1.13521
1618,5,0,1.092,1.13521
1619,5,0,1.092,1.13521
1620,5,0,1.092,1.13521
1621,5,0,1.092,1.13521
1622,5,0,1.092,1.13521
1623,5,0,1.092,1.13521
1624,5,0,1.092,1.13521
1625,5,0,1.092,1.13521
1626,5,0,1.092,1.13521
1627,5,0,1.096,1.1331
1628,5,0,1.096,1.1331
1629,5,0,1.096,1.1331
1630,5,0,1.1,1.13098
1631,5,0,1.1,1.13098
1632,5,0,1.1,1.13098
1633,5,0,1.1,1.13098
1634,5,0,1.1,1.13098
1635,5,0,1.1,1.13098
1636,5,0,1.1,1.13098
1637,5,0,1.1,1.13098
1638,5,0,1.104,1.12884
1639,5,0,1.104,1.12884
1640,5,0,1.108,1.12668
1641,5,0,1.108,1.12668
1642,5,0,1.108,1.12668
1643,5,0,1.108,1.12668
1644,5,0,1.108,1.12668
1645,5,0,1.108,1.12668
1646,5,0,1.108,1.12668
1647,5,0,1.108,1.12668
1648,5,0,1.108,1.12668
1649,5,0,1.108,1.12668
1650,5,0,1.108,1.12668
1651,5,0,1.108,1.12668
1652,5,0,1.108,1.12668
1653,5,0,1.112,1.12807
1654,5,0,1.116,1.12945
1655,5,0,1.12,1.13435
1656,5,0,1.124,1.13214
1657,5,0,1.128,1.13347
1658,5,0,1.132,1.13124
1659,5,0,1.132,1.13124
1660,5,0,1.132,1.13124
1661,5,0,1.132,1.13124
1662,5,0,1.132,1.13124
1663,5,0,1.132,1.13124
1664,5,0,1.132,1.13124
1665,5,0,1.132,1.13124
1666,5,0,1.132,1.13124
1667,5,0,1.132,1.13124
1668,5,0,1.132,1.13124
1669,5,0,1.132,1.13124
1670,5,0,1.132,1.13124
1671,5,0,1.136,1.13253
1672,5,0,1.14,1.13382
1673,5,0,1.14,1.13382
1674,5,0,1.14,1.13382
1675,5,0,1.14,1.13382
1676,5,0,1.14,1.13382
1677,5,0,1.14,1.13382
1678,5,0,1.14,1.13382
1679,5,0,1.14,1.13382
1680,5,0,1.14,1.13382
1681,5,0,1.14,1.13382
1682,5,0,1.14,1.13382
1683,5,0,1.14,1.13382
1684,5,0,1.14,1.13382
1685,5,0,1.144,1.13862
1686,5,0,1.144,1.13862
1687,5,0,1.148,1.14689
1688,5,0,1.148,1.14689
1689,5,0,1.148,1.14689
1690,5,0,1.148,1.14689
1691,5,0,1.148,1.14689
1692,5,0,1.148,1.14689
1693,5,0,1.148,1.14689
1694,5,0,1.148,1.14689
1695,5,0,1.152,1.15161
1696,5,0,1.152,1.15161
1697,5,0,1.152,1.15161
1698,5,0,1.152,1.15161
1699,5,0,1.152,1.15161
1700,5,0,1.152,1.15161
1701,5,0,1.152,1.15161
1702,5,0,1.152,1.15161
1703,5,0,1.152,1.15161
1704,5,0,1.152,1.15161
1705,5,0,1.152,1.15161
1706,5,0,1.152,1.15161
1707,5,0,1.156,1.15629
1708,5,0,1.156,1.15629
1709,5,0,1.156,1.15629
1710,5,0,1.16,1.15748
1711,5,0,1.164,1.15865
1712,5,0,1.164,1.15865
1713,5,0,1.164,1.15865
1714,5,0,1.164,1.15865
1715,5,0,1.164,1.15865
1716,5,0,1.164,1.15865
1717,5,0,1.164,1.15865
1718,5,0,1.168,1.15981
1719,5,0,1.172,1.15749
1720,5,0,1.176,1.15862
1721,5,0,1.176,1.15862
1722,5,0,1.176,1.15862
1723,5,0,1.176,1.15862
1724,5,0,1.176,1.15862
1725,5,0,1.176,1.15862
1726,5,0,1.176,1.15862
1727,5,0,1.176,1.15862
1728,5,0,1.176,1.15862
1729,5,0,1.176,1.15862
1730,5,0,1.18,1.15626
1731,5,0,1.184,1.15389
1732,5,0,1.184,1.15389
1733,5,0,1.188,1.15846
1734,5,0,1.188,1.15846
1735,5,0,1.188,1.15846
1736,5,0,1.188,1.15846
1737,5,0,1.188,1.15846
1738,5,0,1.188,1.15846
1739,5,0,1.188,1.15846
1740,5,0,1.188,1.15846
1741,5,0,1.192,1.16299
1742,5,0,1.192,1.16299
1743,5,0,1.192,1.16299
1744,5,0,1.192,1.16299
1745,5,0,1.192,1.16299
1746,5,0,1.192,1.16299
1747,5,0,1.192,1.16299
1748,5,0,1.192,1.16299
1749,5,0,1.196,1.17093
1750,5,0,1.2,1.17538
1751,5,0,1.204,1.18321
1752,5,0,1.204,1.18321
1753,5,0,1.204,1.18321
1754,5,0,1.204,1.18321
1755,5,0,1.204,1.18321
1756,5,0,1.204,1.18321
1757,5,0,1.204,1.18321
1758,5,0,1.204,1.18321
1759,5,0,1.208,1.19097
1760,5,0,1.208,1.19097
1761,5,0,1.208,1.19097
1762,5,0,1.208,1.19097
1763,5,0,1.208,1.19097
1764,5,0,1.212,1.18857
1765,5,0,1.212,1.18857
1766,5,0,1.212,1.18857
1767,5,0,1.212,1.18857
1768,5,0,1.212,1.18857
1769,5,0,1.212,1.18857
1770,5,0,1.212,1.18857
1771,5,0,1.212,1.18857
1772,5,0,1.212,1.18857
1773,5,0,1.212,1.18857
1774,5,0,1.212,1.18857
1775,5,0,1.212,1.18857
1776,5,0,1.212,1.18857
1777,5,0,1.212,1.18857
1778,5,0,1.216,1.18954
1779,5,0,1.216,1.18954
1780,5,0,1.22,1.19386
1781,5,0,1.22,1.19386
1782,5,0,1.22,1.19386
1783,5,0,1.22,1.19386
1784,5,0,1.224,1.19479
1785,5,0,1.228,1.19235
1786,5,0,1.232,1.19326
1787,5,0,1.232,1.19326
1788,5,0,1.232,1.19326
1789,5,0,1.232,1.19326
1790,5,0,1.236,1.19416
1791,5,0,1.236,1.19416
1792,5,0,1.236,1.19416
1793,5,0,1.236,1.19416
1794,5,0,1.24,1.20174
1795,5,0,1.244,1.20926
1796,5,0,1.248,1.22002
1797,5,0,1.248,1.22002
1798,5,0,1.248,1.22002
1799,5,0,1.248,1.22002
1800,5,0,1.252,1.22413
1801,5,0,1.256,1.22821
1802,5,0,1.26,1.23552
1803,5,0,1.264,1.23304
1804,5,0,1.264,1.23304
1805,5,0,1.264,1.23304
1806,5,0,1.264,1.23304
1807,5,0,1.264,1.23304
